segment_id,track_id,group,split,scale_seconds,view,state_count,state_coverage,retained_edge_ratio,feature_relative_path,feature_sha256,graph_relative_path,graph_sha256,persistence_relative_path,persistence_sha256,sensitivity_persistence_relative_path,sensitivity_persistence_sha256,sidecar_relative_path,config_sha256,sequence_length,valid_states,valid_transitions,self_transitions,self_transition_ratio,vertex_count,edge_count,edge_density,reciprocity,transition_entropy,path_entropy,path_entropy_normalized,directed_recurrence,directed_recurrence_unbiased,h0_betti_auc,h1_betti_auc,h0_betti_mean,h1_betti_mean,h0_betti_max,h1_betti_max,h0_interval_count,h1_interval_count,h0_observed_persistence,h1_observed_persistence,h0_censored_count,h1_censored_count,status,processed_at,error
classical_musopen_40a2fd43125a__300s,classical_musopen_40a2fd43125a,classical,validation,300.0,modulation_smp_k12,12,0.5,0.17424242424242425,features/modulation_smp_prototype/300s/classical/validation/classical_musopen_40a2fd43125a__300s.npz,fa95b987bc25a15d23509f47bccaf86736c875358e95ac4f030e88d711688257,graphs/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_40a2fd43125a__300s.npz,492dc5e9a85f3e7efa1dd4e423be4765d7f391327c35b8a60b66272d68475a5e,homology/persistence/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_40a2fd43125a__300s.npz,96040426707254dcc07fc062199cc9a1b5a56b4fce3df72e17c9df0cb6bb16f5,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_40a2fd43125a__300s.npz,9dae512c406afeb99f496e5abaeb91c80f983b7b851708bde61895c69d4eb91f,homology/descriptors/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_40a2fd43125a__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,148,148,147,63,0.42857142857142855,6,23,0.7666666666666667,0.8695652173913043,0.791373648892648,1.1999715816802536,0.6697168912952576,0.10518765329260957,0.09905880160283291,2.45,0.0,5.5,0.0,6,0,6,0,2.5,0.0,5,0,success,2026-08-05,
classical_musopen_414d9c796be3__180s,classical_musopen_414d9c796be3,classical,validation,180.0,modulation_smp_k12,12,0.25,0.045454545454545456,features/modulation_smp_prototype/180s/classical/validation/classical_musopen_414d9c796be3__180s.npz,11d5f6c724e7b58d0ef985f7068ea5fb91fa77dc06cdea60debaead58d5f886d,graphs/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_414d9c796be3__180s.npz,38965743001e74c7f837c660ee60cc61722864d1c96de2ca5a892f26c292f496,homology/persistence/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_414d9c796be3__180s.npz,3de2c4b29c8ddb8c16170e9da972df2d23bbb027785c4f2601fc6ef56a039b5c,homology/persistence_sensitivity/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_414d9c796be3__180s.npz,b4f96f5a57ef12ef8a3ae22cf129e172b09c385ae3c045307791404c3dbe43d9,homology/descriptors/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_414d9c796be3__180s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,88,88,87,38,0.4367816091954023,3,6,1.0,1.0,0.8722273419148523,0.9224055549289455,0.8396097189548221,0.17294226449993394,0.1633253140871425,0.6749999999999998,0.0,1.6666666666666667,0.0,3,0,3,0,0.7499999999999999,0.0,1,0,success,2026-08-05,
classical_musopen_414d9c796be3__300s,classical_musopen_414d9c796be3,classical,validation,300.0,modulation_smp_k12,12,0.4166666666666667,0.06818181818181818,features/modulation_smp_prototype/300s/classical/validation/classical_musopen_414d9c796be3__300s.npz,17f18bb723dfb090e2618dd97bcba8684322f8b307ca583506c064a89b2ae927,graphs/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_414d9c796be3__300s.npz,4e8f982815fc7220415283b1bce9eaad9c20175317bdd74556201a3af5d489a7,homology/persistence/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_414d9c796be3__300s.npz,9e889ba80bcedcba05069dc67525d662f456de242d617b90c9419619d45c9677,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_414d9c796be3__300s.npz,334cd752d6788c86acf17fadd61e61ec659159e85a52cfc65c474747e3b4abf9,homology/descriptors/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_414d9c796be3__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,148,148,147,65,0.4421768707482993,5,9,0.45,0.6666666666666666,0.8040598324759736,0.9550576118384825,0.5934106587523227,0.16581054190383637,0.16009691547852017,0.7499999999999999,0.0,1.8333333333333333,0.0,3,0,3,0,0.8499999999999999,0.0,1,0,success,2026-08-05,
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,modulation_smp_k12,12,0.5,0.09848484848484848,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_4832911d08b7__180s.npz,5585deefc1e7f1ba9cb9908a5ffb5cc768204e53f5e614e05b7518196268fc00,graphs/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4832911d08b7__180s.npz,1f36315fe6ac78ca3e376841c55df8e301dc3e1205ddf5fd381e179a77a146dd,homology/persistence/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4832911d08b7__180s.npz,ab00a0ae9e0557b455960daa00300ca966a79d98dceb70a1e36a845d4f1f15b1,homology/persistence_sensitivity/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4832911d08b7__180s.npz,3d0f7eab72b19b7b8295c8b32f46d5bc9d519ff9de8f751c15332b7e826e633e,homology/descriptors/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4832911d08b7__180s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,58,58,57,22,0.38596491228070173,6,13,0.43333333333333335,0.6153846153846154,0.875588029114954,1.0781059453827726,0.601702384666204,0.11295783317943983,0.09711779448621553,1.25,0.0,2.8333333333333335,0.0,4,0,4,0,1.4,0.0,1,0,success,2026-08-05,
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,modulation_smp_k12,12,0.5,0.09848484848484848,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_4832911d08b7__300s.npz,5585deefc1e7f1ba9cb9908a5ffb5cc768204e53f5e614e05b7518196268fc00,graphs/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4832911d08b7__300s.npz,1f36315fe6ac78ca3e376841c55df8e301dc3e1205ddf5fd381e179a77a146dd,homology/persistence/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4832911d08b7__300s.npz,ab00a0ae9e0557b455960daa00300ca966a79d98dceb70a1e36a845d4f1f15b1,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4832911d08b7__300s.npz,3d0f7eab72b19b7b8295c8b32f46d5bc9d519ff9de8f751c15332b7e826e633e,homology/descriptors/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4832911d08b7__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,58,58,57,22,0.38596491228070173,6,13,0.43333333333333335,0.6153846153846154,0.875588029114954,1.0781059453827726,0.601702384666204,0.11295783317943983,0.09711779448621553,1.25,0.0,2.8333333333333335,0.0,4,0,4,0,1.4,0.0,1,0,success,2026-08-05,
classical_musopen_4ebac9c72c1e__180s,classical_musopen_4ebac9c72c1e,classical,discovery,180.0,modulation_smp_k12,12,0.4166666666666667,0.08333333333333333,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_4ebac9c72c1e__180s.npz,1e5d62e093f6c9e1e82040b0afbdd50ac40309b45af6267ece78d029e2294dd2,graphs/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4ebac9c72c1e__180s.npz,7745977a8a424fac264997e869dd9954d8b4eeca9253d7bee877f4d04a1cdf39,homology/persistence/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4ebac9c72c1e__180s.npz,2f05fc909c9c3e528d89d22de1020f081f89db8a104ae7fde761d9d599384f75,homology/persistence_sensitivity/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4ebac9c72c1e__180s.npz,d1d1b54671813da8124dc97f58c17526a2541a080f9a3b1edf46dde03e060aa8,homology/descriptors/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_4ebac9c72c1e__180s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,30,30,29,9,0.3103448275862069,5,11,0.55,0.9090909090909091,0.9176456220386473,1.0660928444377213,0.662400727733182,0.11771700356718193,0.08620689655172414,1.2000000000000002,0.0,2.6666666666666665,0.0,3,0,3,0,1.25,0.0,2,0,success,2026-08-05,
classical_musopen_4ebac9c72c1e__300s,classical_musopen_4ebac9c72c1e,classical,discovery,300.0,modulation_smp_k12,12,0.4166666666666667,0.08333333333333333,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_4ebac9c72c1e__300s.npz,1e5d62e093f6c9e1e82040b0afbdd50ac40309b45af6267ece78d029e2294dd2,graphs/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4ebac9c72c1e__300s.npz,7745977a8a424fac264997e869dd9954d8b4eeca9253d7bee877f4d04a1cdf39,homology/persistence/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4ebac9c72c1e__300s.npz,2f05fc909c9c3e528d89d22de1020f081f89db8a104ae7fde761d9d599384f75,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4ebac9c72c1e__300s.npz,d1d1b54671813da8124dc97f58c17526a2541a080f9a3b1edf46dde03e060aa8,homology/descriptors/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_4ebac9c72c1e__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,30,30,29,9,0.3103448275862069,5,11,0.55,0.9090909090909091,0.9176456220386473,1.0660928444377213,0.662400727733182,0.11771700356718193,0.08620689655172414,1.2000000000000002,0.0,2.6666666666666665,0.0,3,0,3,0,1.25,0.0,2,0,success,2026-08-05,
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,holdout,180.0,modulation_smp_k12,12,0.4166666666666667,0.08333333333333333,features/modulation_smp_prototype/180s/classical/holdout/classical_musopen_5118ccc9f4d0__180s.npz,b7e13d3ec68cd45b193257e837345fcd1b77cc989bad610aec075f7f368ca0e3,graphs/modulation_smp_prototype/k12/180s/classical/holdout/classical_musopen_5118ccc9f4d0__180s.npz,3075bf1df6557f86a3e752ff4925e46a2cb5952ccec056e00006cfe7b01d4128,homology/persistence/modulation_smp_prototype/k12/180s/classical/holdout/classical_musopen_5118ccc9f4d0__180s.npz,f0b9603fbcdb1e9181aa3221bf389368beddacacc1add8e416da752fc61f81d0,homology/persistence_sensitivity/modulation_smp_prototype/k12/180s/classical/holdout/classical_musopen_5118ccc9f4d0__180s.npz,5bc5f40c69388a2a0ce5b1dbb35a0d926ea2c8851ab2a0d5d7c2b0022cdc691c,homology/descriptors/modulation_smp_prototype/k12/180s/classical/holdout/classical_musopen_5118ccc9f4d0__180s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,88,88,87,37,0.42528735632183906,5,11,0.55,0.5454545454545454,0.8872038328857336,1.0948547400432542,0.6802714982570562,0.11798123926542475,0.10772520716385993,1.65,0.0,3.5,0.0,4,0,4,0,1.7999999999999998,0.0,1,0,success,2026-08-05,
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,holdout,300.0,modulation_smp_k12,12,0.4166666666666667,0.09848484848484848,features/modulation_smp_prototype/300s/classical/holdout/classical_musopen_5118ccc9f4d0__300s.npz,1fe0653d3e39567e558b680c6bf25a1a0d7920a7717bd9bae5d435dbdb955398,graphs/modulation_smp_prototype/k12/300s/classical/holdout/classical_musopen_5118ccc9f4d0__300s.npz,e523fa62c274a81e1f807c1e6f5f4bb4b17e642270ad24bc4f0ec27e642ac6d4,homology/persistence/modulation_smp_prototype/k12/300s/classical/holdout/classical_musopen_5118ccc9f4d0__300s.npz,3b5ff2f3837a08d466a5abdcc73fac890c4abf575b294dd3ab45d64acbe65474,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/holdout/classical_musopen_5118ccc9f4d0__300s.npz,37419de07ac7fa8624dd704fc735de2e11b37f593eeff76e7dd9fdb7dd96bf9e,homology/descriptors/modulation_smp_prototype/k12/300s/classical/holdout/classical_musopen_5118ccc9f4d0__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,148,148,147,63,0.42857142857142855,5,13,0.65,0.7692307692307693,0.8511947847779031,1.14906186430176,0.7139522782608797,0.11990374381044935,0.11387568726120585,1.5499999999999998,0.0,3.3333333333333335,0.0,4,0,4,0,1.6999999999999997,0.0,1,0,success,2026-08-05,
classical_musopen_53427878778a__180s,classical_musopen_53427878778a,classical,validation,180.0,modulation_smp_k12,12,0.4166666666666667,0.08333333333333333,features/modulation_smp_prototype/180s/classical/validation/classical_musopen_53427878778a__180s.npz,0d94dec8d01c31b0f7c89294da6586f1d20abf02eec4601987ca97bff6ab09dd,graphs/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_53427878778a__180s.npz,ce73044e5f5550aa3d0c5490fde15bbee2fb0da5ba72a73f2a7daf669740e62c,homology/persistence/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_53427878778a__180s.npz,0934b95c8204134d5044d5c595465aed2751b22db50376987a8121b0230729ff,homology/persistence_sensitivity/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_53427878778a__180s.npz,fb2b34f0bb07f867a72a7da60c3468f05a8315a336c24e40ff299971820d882d,homology/descriptors/modulation_smp_prototype/k12/180s/classical/validation/classical_musopen_53427878778a__180s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,88,88,87,48,0.5517241379310345,5,11,0.55,0.5454545454545454,0.7722374325408965,0.9409771273461408,0.5846619618417059,0.1919672347734179,0.18257150494520183,0.9499999999999997,0.0,2.3333333333333335,0.0,4,0,4,0,1.0999999999999999,0.0,1,0,success,2026-08-05,
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,validation,300.0,modulation_smp_k12,12,0.5,0.12121212121212122,features/modulation_smp_prototype/300s/classical/validation/classical_musopen_53427878778a__300s.npz,02cf609b7f6dd5f9d6b23432b89f5ce59dd56bd1b5eaf287c38d1fa49ad01c1b,graphs/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_53427878778a__300s.npz,7beda7ad5f6409af84993ce225df172b54263d3adac5503de5c0a55fd289d9f7,homology/persistence/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_53427878778a__300s.npz,10aed2d10ba6079095499b33bf6542876fb7e36469aa04b093332778bddeec54,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_53427878778a__300s.npz,d7505375eb4afba165cd39bb81175a85ea013385180f09a198e121a22b7f0523,homology/descriptors/modulation_smp_prototype/k12/300s/classical/validation/classical_musopen_53427878778a__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,148,148,147,73,0.4965986394557823,6,16,0.5333333333333333,0.75,0.8012670440492893,1.1413738225445653,0.6370128592295394,0.12934425470868618,0.12338085919299227,1.5499999999999998,0.0,3.5,0.0,5,0,5,0,1.7499999999999998,0.0,1,0,success,2026-08-05,
classical_musopen_5b78471c4c9d__180s,classical_musopen_5b78471c4c9d,classical,discovery,180.0,modulation_smp_k12,12,0.3333333333333333,0.06060606060606061,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_5b78471c4c9d__180s.npz,7e1dd8ed2105c48ff5640e4f7b1629b88fd8d70247e06af557c46eea89005148,graphs/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5b78471c4c9d__180s.npz,bea9763339ac09bf34594b29b6c7e7cf8b37cd7ac2f830c950c030b72bf65029,homology/persistence/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5b78471c4c9d__180s.npz,949185c26bc17af8b8df2a6cecb04aa9d2c4587c6504ab06219bc5e054ee3715,homology/persistence_sensitivity/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5b78471c4c9d__180s.npz,50dc407b43f625f8b55f44059fbcab36d157102995d45663fe6ed1cf58fea177,homology/descriptors/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5b78471c4c9d__180s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,55,55,54,23,0.42592592592592593,4,8,0.6666666666666666,1.0,0.8350535169371486,0.9586009566274911,0.6914844231589489,0.1721536351165981,0.15653389238294899,0.7749999999999999,0.0,1.8333333333333333,0.0,3,0,3,0,0.8499999999999999,0.0,1,0,success,2026-08-05,
classical_musopen_5b78471c4c9d__300s,classical_musopen_5b78471c4c9d,classical,discovery,300.0,modulation_smp_k12,12,0.3333333333333333,0.06060606060606061,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_5b78471c4c9d__300s.npz,7e1dd8ed2105c48ff5640e4f7b1629b88fd8d70247e06af557c46eea89005148,graphs/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5b78471c4c9d__300s.npz,bea9763339ac09bf34594b29b6c7e7cf8b37cd7ac2f830c950c030b72bf65029,homology/persistence/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5b78471c4c9d__300s.npz,949185c26bc17af8b8df2a6cecb04aa9d2c4587c6504ab06219bc5e054ee3715,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5b78471c4c9d__300s.npz,50dc407b43f625f8b55f44059fbcab36d157102995d45663fe6ed1cf58fea177,homology/descriptors/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5b78471c4c9d__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,55,55,54,23,0.42592592592592593,4,8,0.6666666666666666,1.0,0.8350535169371486,0.9586009566274911,0.6914844231589489,0.1721536351165981,0.15653389238294899,0.7749999999999999,0.0,1.8333333333333333,0.0,3,0,3,0,0.8499999999999999,0.0,1,0,success,2026-08-05,
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,modulation_smp_k12,12,0.5,0.09090909090909091,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_5f1728c240a1__180s.npz,8c5f44b6332cfe45a7930de78adc6f9c50fd17efd10b95ba717e743b89c4513a,graphs/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5f1728c240a1__180s.npz,ee102ef61e5517a669c781281622693db87c30dff7f2097fe496637109497a8f,homology/persistence/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5f1728c240a1__180s.npz,ea248c6d12517dee8ccd4766a739b314c27f7ae5e1488e1a0a5a79955dbac242,homology/persistence_sensitivity/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5f1728c240a1__180s.npz,3c36b641d0613ee073d4635af495f970a7304d5c0799c5372a774af601e87ec4,homology/descriptors/modulation_smp_prototype/k12/180s/classical/discovery/classical_musopen_5f1728c240a1__180s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,88,88,87,37,0.42528735632183906,6,12,0.4,0.8333333333333334,0.7775459458992556,1.019004332421564,0.5687171464262346,0.15973047958779232,0.14995990376904572,0.8499999999999999,0.0,2.0,0.0,3,0,3,0,0.9499999999999998,0.0,1,0,success,2026-08-05,
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,modulation_smp_k12,12,0.4166666666666667,0.09848484848484848,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_5f1728c240a1__300s.npz,8aa5a42ebf78560bcae52a372d39541bfe8d6a279643aa8326699f0eeacff760,graphs/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5f1728c240a1__300s.npz,6652ba92691e1d15d3e10cfd6a8bbb8f085cf2207b957214dc3dc59330edcb99,homology/persistence/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5f1728c240a1__300s.npz,17cebb09fa24273622a51dba6b4399994045b47dd3182b6ca7068492110097a6,homology/persistence_sensitivity/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5f1728c240a1__300s.npz,325cb49297a1669ac81618a7672b6d75d1b4ed5d74a391060e2242daa87c499a,homology/descriptors/modulation_smp_prototype/k12/300s/classical/discovery/classical_musopen_5f1728c240a1__300s.json,cafae575422582e909b7badaabb2a5247189bedbe76b11a662779db59f7a9e98,148,148,147,59,0.4013605442176871,5,13,0.65,0.9230769230769231,0.7586400835117871,1.023212764884751,0.6357578363102263,0.1627562589661715,0.15702171279470692,1.075,0.0,2.5,0.0,4,0,4,0,1.1999999999999997,0.0,1,0,success,2026-08-05,
